station_code,lowest_name
29200142,요기동
29200143,복룡동
29200144,송대동
29200145,옥동
29200146,월전동
29200147,장록동
29200148,송촌동
29200149,지죽동
29200150,용동
29200151,용곡동
29200152,지정동
29200153,명화동
29200154,동산동
29200155,연산동
29200156,도덕동
29200157,송산동
29200158,지평동
29200159,오운동
29200160,삼거동
29200161,양동
29200162,내산동
29200163,대산동
29200164,송학동
29200165,신동
29200166,삼도동
29200167,남산동
29200168,송치동
29200169,산수동
29200170,선동
29200171,지산동
29200172,왕동
29200173,북산동
29200174,명도동
29200175,동호동
29200176,덕림동
29200177,양산동
29200178,동림동
29200202,오선동
30000000,대전광역시
30110000,동구
30110101,원동
30110102,인동
30110103,효동
30110104,천동
30110105,가오동
30110106,신흥동
30110107,판암동
30110108,삼정동
30110109,용운동
30110110,대동
30110111,자양동
30110112,신안동
30110113,소제동
30110114,가양동
30110115,용전동
30110116,성남동
30110117,홍도동
30110118,삼성동
30110119,정동
30110120,중동
30110121,추동
30110122,비룡동
30110123,주산동
30110124,용계동
30110125,마산동
30110126,효평동
30110127,직동
30110128,세천동
30110129,신상동
30110130,신하동
30110131,신촌동
30110132,사성동
30110133,내탑동
30110134,오동
30110135,주촌동
30110136,낭월동
30110137,대별동
30110138,이사동
30110139,대성동
30110140,장척동
30110141,소호동
30110142,구도동
30110143,삼괴동
30110144,상소동
30110145,하소동
30140000,중구
30140101,은행동
30140102,선화동
30140103,목동
30140104,중촌동
30140105,대흥동
30140106,문창동
30140107,석교동
30140108,호동
30140109,옥계동
30140110,대사동
30140111,부사동
30140112,용두동
30140113,오류동
30140114,태평동
30140115,유천동
30140116,문화동
30140117,산성동
30140118,사정동
30140119,안영동
30140120,무수동
30140121,구완동
30140122,침산동
30140123,목달동
30140124,정생동
30140125,어남동
30140126,금동
30170000,서구
30170101,복수동
30170102,변동
30170103,도마동
30170104,정림동
30170105,용문동
30170106,탄방동
30170108,괴정동
30170109,가장동
30170110,내동
30170111,갈마동
30170112,둔산동
30170113,월평동
30170114,가수원동
30170115,도안동
30170116,관저동
30170117,흑석동
30170118,매노동
30170119,산직동
30170120,장안동
30170121,평촌동
30170122,오동
30170123,우명동
30170124,원정동
30170125,용촌동
30170126,봉곡동
30170127,괴곡동
30170128,만년동
30200000,유성구
30200101,원내동
30200102,교촌동
30200103,대정동
30200104,용계동
30200105,학하동
30200106,계산동
30200107,성북동
30200108,세동
30200109,송정동
30200110,방동
30200111,봉명동
30200112,구암동
30200113,덕명동
30200114,원신흥동
30200115,상대동
30200116,복용동
30200117,장대동
30200118,갑동
30200119,노은동
30200120,지족동
30200121,죽동
30200122,궁동
30200123,어은동
30200124,구성동
30200125,신성동
30200126,가정동
30200127,도룡동
30200128,장동
30200129,방현동
30200130,화암동
30200131,덕진동
30200132,하기동
30200133,추목동
30200134,자운동
30200135,신봉동
30200136,수남동
30200137,안산동
30200138,외삼동
30200139,반석동
30200140,문지동
30200141,전민동
30200142,원촌동
30200143,탑립동
30200144,용산동
30200145,봉산동
30200146,관평동
30200147,송강동
30200148,금고동
30200149,대동
30200150,금탄동
30200151,신동
30200152,둔곡동
30200153,구룡동
30230000,대덕구
30230101,오정동
30230102,대화동
30230103,읍내동
30230104,연축동
30230105,신대동
30230106,와동
30230107,송촌동
30230108,법동
30230109,중리동
30230110,비래동
30230111,석봉동
30230112,목상동
30230113,문평동
30230114,신일동
30230115,덕암동
30230116,상서동
30230117,평촌동
30230118,장동
30230119,용호동
30230120,이현동
30230121,갈전동
30230122,부수동
30230123,황호동
30230124,삼정동
30230125,미호동
30230126,신탄진동
31000000,울산광역시
31110000,중구
31110101,학성동
31110102,학산동
31110103,복산동
31110104,북정동
31110105,옥교동
31110106,성남동
31110107,교동
31110108,우정동
31110109,성안동
31110110,유곡동
31110111,태화동
31110112,다운동
31110113,동동
31110114,서동
31110115,남외동
31110116,장현동
31110117,약사동
31110118,반구동
31140000,남구
31140101,무거동
31140102,옥동
31140103,두왕동
31140104,신정동
31140105,달동
31140106,삼산동
31140107,여천동
31140108,야음동
31140109,선암동
31140110,상개동
31140111,부곡동
31140112,고사동
31140113,성암동
31140114,황성동
31140115,용연동
31140116,남화동
31140117,용잠동
31140118,장생포동
31140119,매암동
31170000,동구
31170101,방어동
31170102,화정동
31170103,일산동
31170104,전하동
31170105,미포동
31170106,주전동
31170107,동부동
31170108,서부동
31200000,북구
31200101,창평동
31200102,호계동
31200103,매곡동
31200104,가대동
31200105,신천동
31200106,중산동
31200107,상안동
31200108,천곡동
31200109,달천동
31200110,시례동
31200111,무룡동
31200112,구유동
31200113,정자동
31200114,신명동
31200115,대안동
31200116,당사동
31200117,신현동
31200118,산하동
31200119,어물동
31200120,명촌동
31200121,진장동
31200122,연암동
31200123,효문동
31200124,양정동
31200125,화봉동
31200126,송정동
31200127,염포동
31710000,울주군
31710250,온산읍
31710250,화산리
31710250,삼평리
31710250,강양리
31710250,우봉리
31710250,당월리
31710250,처용리
31710250,산암리
31710250,대정리
31710250,방도리
31710250,이진리
31710250,원산리
31710250,덕신리
31710250,학남리
31710253,언양읍
31710253,반송리
31710253,반천리
31710253,반곡리
31710253,어음리
31710253,송대리
31710253,평리
31710253,다개리
31710253,대곡리
31710253,직동리
31710253,동부리
31710253,서부리
31710253,남부리
31710253,반연리
31710253,태기리
31710253,구수리
31710256,온양읍
31710256,발리
31710256,대안리
31710256,망양리
31710256,남창리
31710256,동상리
31710256,삼광리
31710256,내광리
31710256,외광리
31710256,운화리
31710256,고산리
31710259,범서읍
31710259,사연리
31710259,천상리
31710259,입암리
31710259,굴화리
31710259,서사리
31710259,두산리
31710259,구영리
31710259,중리
31710259,망성리
31710259,척과리
31710262,청량읍
31710262,덕하리
31710262,동천리
31710262,상남리
31710262,개곡리
31710262,중리
31710262,문죽리
31710262,삼정리
31710262,율리
31710262,용암리
31710265,삼남읍
31710265,교동리
31710265,상천리
31710265,신화리
31710265,방기리
31710265,가천리
31710310,서생면
31710310,신암리
31710310,명산리
31710310,나사리
31710310,화산리
31710310,대송리
31710310,용리
31710310,서생리
31710310,진하리
31710310,화정리
31710310,위양리
31710340,웅촌면
31710340,초천리
31710340,석천리
31710340,곡천리
31710340,검단리
31710340,은현리
31710340,고연리
31710340,대대리
31710340,통천리
31710340,대복리
31710360,두동면
31710360,만화리
31710360,구미리
31710360,월평리
31710360,삼정리
31710360,이전리
31710360,봉계리
31710360,천전리
31710360,은편리
31710370,두서면
31710370,차리
31710370,구량리
31710370,복안리
31710370,미호리
31710370,활천리
31710370,내와리
31710370,전읍리
31710370,인보리
31710370,서하리
31710380,상북면
31710380,지내리
31710380,양등리
31710380,산전리
31710380,길천리
31710380,이천리
31710380,덕현리
31710380,명촌리
31710380,천전리
31710380,거리
31710380,궁근정리
31710380,향산리
31710380,소호리
31710380,등억알프스리
31710400,삼동면
31710400,둔기리
31710400,조일리
31710400,출강리
31710400,작동리
31710400,보은리
31710400,하잠리
31710400,금곡리
36110000,세종특별자치시
36110101,반곡동
36110102,소담동
36110103,보람동
36110104,대평동
36110105,가람동
36110106,한솔동
36110107,나성동
36110108,새롬동
36110109,다정동
36110110,어진동
36110111,종촌동
36110112,고운동
36110113,아름동
36110114,도담동
36110115,산울동
36110116,해밀동
36110117,합강동
36110118,집현동
36110119,세종동
36110120,누리동
36110121,한별동
36110122,다솜동
36110123,용호동
36110250,조치원읍
36110250,원리
36110250,상리
36110250,평리
36110250,교리
36110250,정리
36110250,명리
36110250,남리
36110250,침산리
36110250,신흥리
36110250,죽림리
36110250,번암리
36110250,신안리
36110250,봉산리
36110250,서창리
36110310,연기면
36110310,연기리
36110310,보통리
36110310,눌왕리
36110310,수산리
36110320,연동면
36110320,내판리
36110320,문주리
36110320,명학리
36110320,응암리
36110320,노송리
36110320,예양리
36110320,송용리
36110320,합강리
36110330,부강면
36110330,부강리
36110330,행산리
36110330,산수리
36110330,갈산리
36110330,문곡리
36110330,등곡리
36110330,노호리
36110330,금호리
36110340,금남면
36110340,용포리
36110340,발산리
36110340,감성리
36110340,두만리
36110340,용담리
36110340,축산리
36110340,금천리
36110340,영치리
36110340,남곡리
36110340,황용리
36110340,영대리
36110340,달전리
36110340,박산리
36110340,대박리
36110340,부용리
36110340,장재리
36110340,호탄리
36110340,신촌리
36110340,도암리
36110340,성덕리
36110340,영곡리
36110340,성강리
36110340,봉암리
36110340,국곡리
36110340,원봉리
36110340,도남리
36110350,장군면
36110350,도계리
36110350,평기리
36110350,대교리
36110350,봉안리
36110350,금암리
36110350,하봉리
36110350,은용리
36110350,산학리
36110350,송문리
36110350,송정리
36110350,송학리
36110350,용현리
36110350,용암리
36110350,태산리
36110360,연서면
36110360,월하리
36110360,쌍전리
36110360,성제리
36110360,고복리
36110360,용암리
36110360,쌍류리
36110360,청라리
36110360,기룡리
36110360,신대리
36110360,국촌리
36110360,와촌리
36110360,부동리
36110360,봉암리
36110370,전의면
36110370,읍내리
36110370,동교리
36110370,서정리
36110370,원성리
36110370,신흥리
36110370,유천리
36110370,관정리
36110370,신정리
36110370,노곡리
36110370,신방리
36110370,영당리
36110370,양곡리
36110370,달전리
36110370,금사리
36110370,다방리
36110380,전동면
36110380,노장리
36110380,봉대리
36110380,청송리
36110380,석곡리
36110380,보덕리
36110380,송곡리
36110380,송정리
36110380,청람리
36110380,미곡리
36110380,송성리
36110380,심중리
36110390,소정면
36110390,소정리
36110390,운당리
36110390,대곡리
36110390,고등리
41000000,경기도
41110000,수원시
41111000,장안구
41111129,파장동
41111130,정자동
41111131,이목동
41111132,율전동
41111133,천천동
41111134,영화동
41111135,송죽동
41111136,조원동
41111137,연무동
41111138,상광교동
41111139,하광교동
41113000,권선구
41113126,세류동
41113127,평동
41113128,고색동
41113129,오목천동
41113130,평리동
41113131,서둔동
41113132,구운동
41113133,탑동
41113134,금곡동
41113135,호매실동
41113136,곡반정동
41113137,권선동
41113138,장지동
41113139,대황교동
41113140,입북동
41113141,당수동
41115000,팔달구
41115120,팔달로1가
41115121,팔달로2가
41115122,팔달로3가
41115123,남창동
41115124,영동
41115125,중동
41115126,구천동
41115127,남수동
41115128,매향동
41115129,북수동
41115130,신풍동
41115131,장안동
41115132,교동
41115133,매교동
41115134,매산로1가
41115135,매산로2가
41115136,매산로3가
41115137,고등동
41115138,화서동
41115139,지동
41115140,우만동
41115141,인계동
41117000,영통구
41117101,매탄동
41117102,원천동
41117103,이의동
41117104,하동
41117105,영통동
41117106,신동
41117107,망포동
41130000,성남시
41131000,수정구
41131101,신흥동
41131102,태평동
41131103,수진동
41131104,단대동
41131105,산성동
41131106,양지동
41131107,복정동
41131108,창곡동
41131109,신촌동
41131110,오야동
41131111,심곡동
41131112,고등동
41131113,상적동
41131114,둔전동
41131115,시흥동
41131116,금토동
41131117,사송동
41133000,중원구
41133101,성남동
41133103,금광동
41133104,은행동
41133105,상대원동
41133106,여수동
41133107,도촌동
41133108,갈현동
41133109,하대원동
41133132,중앙동
41135000,분당구
41135101,분당동
41135102,수내동
41135103,정자동
41135104,율동
41135105,서현동
41135106,이매동
41135107,야탑동
41135108,판교동
41135109,삼평동
41135110,백현동
41135111,금곡동
41135112,궁내동
41135113,동원동
41135114,구미동
41135115,운중동
41135116,대장동
41135117,석운동
